longitude,latitude,altitude,distance_from_boundarycentre
73.568306,18.883266,-26.03,2224.2
73.568306,18.883238,-29.01,2225.5
73.568306,18.883207,-31.98,2226.8
73.568306,18.883177,-32.04,2228.2
73.568306,18.883146,-32.1,2229.6
73.568306,18.883114,-32.18,2231.1
73.568306,18.883083,-32.26,2232.5
73.568306,18.88305,-32.32,2234.0
73.568306,18.883018,-32.48,2235.6
73.56831,18.882988,-32.67,2237.7
73.56832,18.882957,-29.67,2239.9
73.56834,18.882929,-26.68,2242.7
73.56835,18.882902,-23.67,2245.4
73.568375,18.882877,-23.72,2248.7
73.5684,18.882853,-23.73,2252.1
73.56842,18.882833,-23.74,2255.1
73.56845,18.882816,-23.82,2258.9
73.56848,18.882807,-23.92,2262.2
73.56851,18.882801,-20.78,2265.4
73.56855,18.882801,-17.58,2269.0
73.56858,18.882803,-17.59,2271.8
73.56861,18.882809,-17.62,2274.5
73.56865,18.882816,-17.68,2277.8
73.56868,18.882826,-14.66,2280.2
73.56871,18.882837,-11.7,2282.6
73.56875,18.882849,-8.59,2285.7
73.56878,18.882862,-5.4,2288.0
73.56881,18.882875,-2.19,2290.3
73.56884,18.882889,-2.15,2292.6
73.56887,18.882904,-5.06,2294.9
73.56891,18.882917,-7.96,2297.9
73.56894,18.882933,-10.85,2300.1
73.56897,18.882948,-13.73,2302.4
73.569,18.882961,-16.62,2304.7
73.56903,18.882977,-19.48,2306.9
73.56906,18.882992,-22.47,2309.2
73.56909,18.883005,-25.43,2311.5
73.56912,18.88302,-28.38,2313.8
73.56915,18.883034,-31.28,2316.1
73.569176,18.883049,-31.2,2317.6
73.56921,18.883062,-31.13,2320.0
73.56924,18.883078,-31.04,2322.2
73.56927,18.883091,-30.94,2324.6
73.5693,18.883106,-30.82,2326.8
73.56933,18.883121,-30.7,2329.1
73.56936,18.883137,-30.55,2331.4
73.56939,18.883152,-30.37,2333.7
73.56942,18.883167,-30.17,2336.0
73.56945,18.883183,-29.97,2338.2
73.56948,18.883198,-29.74,2340.5
73.56951,18.883213,-29.46,2342.8
73.56954,18.883228,-29.17,2345.1
73.56957,18.883244,-28.85,2347.4
73.5696,18.883259,-28.52,2349.7
73.56963,18.883274,-28.18,2352.0
73.569664,18.883287,-27.85,2354.4
73.569695,18.883303,-27.52,2356.7
73.569725,18.883318,-27.19,2359.0
73.56975,18.883333,-26.87,2360.6
73.56978,18.883348,-26.55,2362.9
73.56981,18.883362,-26.22,2365.4
73.56984,18.883377,-25.87,2367.7
73.56987,18.883392,-25.53,2370.0
73.56989,18.883406,-25.18,2371.7
73.56992,18.88342,-24.8,2374.0
73.569954,18.883436,-24.42,2376.4
73.569984,18.883451,-24.05,2378.7
73.570015,18.883465,-23.68,2381.1
73.570045,18.883478,-23.3,2383.6
73.570076,18.883492,-22.94,2386.0
73.57011,18.883505,-22.6,2388.4
73.57013,18.883518,-22.27,2390.1
73.57016,18.883533,-21.92,2392.5
73.57019,18.883547,-21.56,2394.9
73.57022,18.88356,-21.2,2397.4
73.57025,18.883575,-20.79,2399.7
73.57028,18.883587,-20.37,2402.3
73.57031,18.8836,-19.91,2404.7
73.570335,18.883612,-19.44,2406.5
73.570366,18.883623,-18.95,2409.1
73.5704,18.883635,-18.43,2411.6
73.57042,18.883646,-17.92,2413.4
73.57045,18.883656,-17.42,2416.0
73.57048,18.883665,-16.93,2418.6
73.5705,18.883673,-16.47,2420.6
73.57053,18.883682,-16.06,2423.2
73.570564,18.88369,-15.7,2425.9
73.57059,18.8837,-15.39,2427.8
73.57062,18.883707,-15.13,2430.5
73.57065,18.883717,-14.93,2433.1
73.57067,18.883726,-14.76,2435.0
73.5707,18.883738,-14.63,2437.5
73.57073,18.883747,-14.52,2440.2
73.570755,18.883757,-14.44,2442.1
73.57078,18.883766,-14.37,2443.9
73.57081,18.883774,-14.31,2446.7
73.57083,18.883778,-14.26,2448.8
73.570854,18.883781,-14.2,2450.9
73.57088,18.883781,-14.18,2453.1
73.57091,18.88378,-14.16,2456.2
73.57092,18.883776,-14.17,2457.9
73.570946,18.88377,-14.2,2460.4
73.57097,18.88376,-14.29,2463.0
73.570984,18.88375,-14.44,2464.9
73.571,18.883738,-14.67,2466.9
73.57101,18.883726,-14.96,2468.1
73.571014,18.88371,-15.33,2469.4
73.57102,18.883696,-15.73,2470.8
73.57102,18.883677,-16.15,2471.5
73.57102,18.883656,-16.57,2472.3
73.57102,18.883633,-16.99,2473.2
73.571014,18.88361,-17.39,2473.3
73.57101,18.883587,-17.75,2473.5
73.571,18.883564,-18.09,2473.6
73.570984,18.88354,-18.38,2473.1
73.57098,18.883516,-18.65,2473.3
73.57096,18.883492,-18.9,2472.7
73.570946,18.883469,-19.17,2472.2
73.57093,18.883444,-19.38,2471.6
73.57092,18.88342,-19.55,2471.8
73.57091,18.883396,-19.67,2471.3
73.57089,18.883371,-19.72,2470.8
73.570885,18.883347,-19.7,2471.1
73.57087,18.883322,-19.53,2470.6
73.570854,18.883297,-19.31,2470.1
73.57085,18.883272,-18.96,2470.4
73.57083,18.883245,-18.52,2470.0
73.57082,18.883219,-17.97,2470.3
73.570816,18.883192,-17.38,2470.7
73.57081,18.883163,-16.77,2471.1
73.5708,18.883135,-16.15,2471.5
73.57079,18.883106,-15.53,2472.0
73.57079,18.88308,-14.94,2473.1
73.570786,18.883049,-14.43,2473.6
73.570786,18.88302,-13.89,2474.8
73.57079,18.882992,-13.39,2476.8
73.57079,18.882963,-12.91,2478.0
73.5708,18.882935,-12.45,2479.9
73.57081,18.882906,-11.98,2481.9
73.570816,18.88288,-11.54,2483.8
73.57082,18.882853,-11.13,2485.6
73.57084,18.882826,-10.76,2488.3
73.57085,18.8828,-10.37,2490.1
73.57086,18.882772,-10.0,2492.8
73.57087,18.882748,-9.66,2494.6
73.570885,18.882723,-9.35,2497.1
73.5709,18.882698,-9.03,2499.7
73.570915,18.882673,-8.75,2502.2
73.57093,18.882648,-8.48,2504.8
73.570946,18.882624,-8.21,2507.3
73.57096,18.8826,-7.97,2509.8
73.57098,18.882576,-7.74,2512.4
73.57099,18.882553,-7.56,2514.8
73.571014,18.88253,-7.43,2518.1
73.57103,18.882507,-7.33,2520.5
73.571045,18.882484,-7.28,2523.0
73.57106,18.882463,-7.28,2525.4
73.57108,18.88244,-7.28,2528.6
73.5711,18.882418,-7.33,2531.1
73.57111,18.882395,-7.39,2533.6
73.57113,18.882372,-7.53,2536.1
73.57115,18.88235,-7.72,2539.2
73.57117,18.882328,-7.93,2541.7
73.57118,18.882307,-8.13,2544.1
73.571205,18.882284,-8.24,2547.3
73.57122,18.882261,-8.35,2549.8
73.57124,18.882238,-8.41,2553.0
73.57126,18.882217,-8.47,2555.4
73.57128,18.882196,-8.52,2558.6
73.5713,18.88218,-8.59,2560.8
73.57132,18.882164,-8.59,2563.7
73.571335,18.882149,-8.55,2565.9
73.57134,18.882135,-8.54,2567.2
73.57136,18.882122,-8.54,2569.3
73.571365,18.88211,-8.67,2570.5
73.57138,18.8821,-8.8,2572.5
73.57139,18.882088,-8.94,2573.7
73.5714,18.882076,-9.1,2575.7
73.57141,18.882063,-9.27,2577.0
73.571434,18.882048,-9.44,2579.9
73.57145,18.882032,-9.63,2582.1
73.57147,18.882015,-9.85,2585.1
73.571495,18.881998,-10.01,2588.0
73.57151,18.88198,-10.18,2590.3
73.57153,18.881964,-10.31,2593.3
73.571556,18.881947,-10.44,2596.2
73.57159,18.881927,-10.6,2600.0
73.57161,18.88191,-10.75,2603.0
73.57163,18.881893,-10.92,2606.0
73.571655,18.881876,-11.06,2609.0
73.57168,18.881859,-11.18,2611.9
73.5717,18.881842,-11.25,2614.9
73.571724,18.881824,-11.29,2617.9
73.57175,18.881807,-11.32,2620.9
73.57178,18.88179,-11.33,2624.6
73.5718,18.881773,-11.29,2627.6
73.57182,18.881754,-11.26,2630.6
73.571846,18.881737,-11.21,2633.6
73.57187,18.88172,-11.15,2636.6
73.57189,18.8817,-11.09,2639.6
73.571915,18.881681,-11.03,2642.7
73.57193,18.881662,-10.97,2645.0
73.57195,18.881641,-10.92,2648.2
73.57197,18.88162,-10.86,2650.6
73.571976,18.881598,-10.81,2652.4
73.57198,18.881575,-10.8,2654.2
73.57199,18.881552,-10.79,2656.0
73.57199,18.881527,-10.84,2657.1
73.57198,18.881504,-10.93,2657.4
73.571976,18.881481,-11.07,2657.8
73.57197,18.881462,-11.27,2657.9
73.57195,18.881443,-11.55,2657.3
73.57194,18.88143,-11.89,2656.5
73.571915,18.881416,-12.3,2654.9
73.5719,18.881409,-12.74,2653.8
73.57188,18.881403,-13.23,2651.9
73.57185,18.8814,-13.74,2649.9
73.57184,18.8814,-14.25,2648.5
73.571815,18.8814,-14.76,2646.3
73.57179,18.881403,-15.26,2643.9
73.57177,18.88141,-15.74,2641.4
73.57175,18.881418,-16.21,2638.8
73.57172,18.88143,-16.64,2635.4
73.57169,18.881443,-17.05,2632.6
73.57166,18.881454,-17.45,2629.1
73.57164,18.881466,-17.84,2626.4
73.57161,18.88148,-18.22,2622.9
73.57159,18.881493,-18.58,2620.1
73.571556,18.881504,-18.96,2616.6
73.571526,18.881517,-19.32,2613.1
73.571495,18.88153,-19.68,2609.5
73.571465,18.881542,-20.05,2606.1
73.57144,18.881556,-20.42,2603.3
73.57141,18.881569,-20.79,2599.7
73.57138,18.881582,-21.17,2596.2
73.57135,18.881596,-21.53,2592.7
73.57133,18.881609,-21.85,2589.9
73.5713,18.881624,-22.13,2586.2
73.571266,18.881638,-22.37,2582.7
73.57124,18.881653,-22.55,2579.8
73.57121,18.88167,-22.69,2576.1
73.57118,18.881685,-22.76,2572.4
73.57115,18.8817,-22.8,2568.8
73.57113,18.881716,-22.79,2565.9
73.5711,18.88173,-22.74,2562.4
73.57107,18.88174,-22.68,2558.9
73.571045,18.881754,-22.62,2556.1
73.571014,18.881767,-22.6,2552.6
73.570984,18.88178,-22.56,2549.1
73.57096,18.881794,-22.55,2546.2
73.57093,18.881805,-22.54,2542.8
73.5709,18.88182,-22.54,2539.2
73.57088,18.881834,-22.55,2536.4
73.57085,18.88185,-22.56,2532.7
73.570816,18.881863,-22.57,2529.2
73.57079,18.881876,-22.58,2526.4
73.57076,18.881891,-22.58,2522.8
73.57073,18.881903,-22.56,2519.3
73.57071,18.881916,-22.54,2516.5
73.57068,18.88193,-22.53,2513.0
73.57065,18.88194,-22.53,2509.5
73.570625,18.881954,-22.53,2506.7
73.570595,18.881968,-22.54,2503.2
73.570564,18.881983,-22.57,2499.5
73.57054,18.881998,-22.6,2496.6
73.57052,18.882011,-22.64,2493.8
73.57049,18.882029,-22.69,2490.1
73.570465,18.882044,-22.75,2487.2
73.570435,18.882061,-22.82,2483.5
73.570404,18.882076,-22.9,2479.9
73.57038,18.882092,-22.98,2477.0
73.57035,18.882105,-23.08,2473.4
73.57032,18.88212,-23.18,2469.8
73.5703,18.882135,-23.28,2466.9
73.57027,18.88215,-23.39,2463.3
73.570244,18.882166,-23.51,2460.4
73.57021,18.882183,-23.64,2456.7
73.57019,18.8822,-23.77,2453.7
73.57016,18.882217,-23.91,2450.0
73.57014,18.882236,-24.07,2446.9
73.570114,18.882256,-24.24,2443.8
73.57008,18.882273,-24.43,2440.1
73.57006,18.882294,-24.63,2437.0
73.57004,18.882313,-24.84,2433.9
73.570015,18.882334,-25.05,2430.7
73.56999,18.882357,-25.29,2427.5
73.56997,18.882378,-25.54,2424.3
73.56994,18.882399,-25.79,2420.4
73.569916,18.88242,-26.06,2417.3
73.56989,18.88244,-26.34,2414.1
73.56987,18.88246,-26.61,2411.0
73.56985,18.88248,-26.88,2407.9
73.569824,18.8825,-27.15,2404.8
73.5698,18.882519,-27.41,2401.7
73.56977,18.882538,-27.65,2397.9
73.56975,18.882557,-27.87,2394.9
73.569725,18.882576,-28.06,2391.8
73.5697,18.882597,-28.23,2388.7
73.56968,18.882616,-28.36,2385.6
73.56966,18.882637,-28.45,2382.4
73.56963,18.882658,-28.52,2379.3
73.56961,18.882679,-28.57,2376.1
73.56959,18.882702,-28.61,2372.9
73.56956,18.882725,-28.64,2368.9
73.569534,18.882746,-28.67,2365.8
73.56951,18.882765,-28.72,2362.7
73.56949,18.882786,-28.78,2359.6
73.569466,18.882807,-28.86,2356.4
73.56944,18.882828,-28.99,2353.3
73.56942,18.882849,-29.12,2350.1
73.5694,18.882872,-29.25,2346.9
73.56937,18.882893,-29.38,2343.0
73.56934,18.882914,-29.55,2339.8
73.56932,18.882935,-29.62,2336.7
73.5693,18.882954,-29.68,2333.6
73.569275,18.882975,-29.73,2330.5
73.56925,18.882996,-29.75,2327.4
73.56923,18.883017,-29.78,2324.2
73.56921,18.883038,-29.77,2321.1
73.56918,18.88306,-29.78,2317.8
73.56917,18.883085,-29.82,2315.3
73.569145,18.88311,-29.84,2312.0
73.56913,18.883135,-29.8,2309.4
73.56911,18.88316,-29.83,2306.1
73.56909,18.883186,-29.85,2303.4
73.56908,18.883213,-29.84,2300.8
73.56906,18.883238,-29.83,2298.2
73.56904,18.883265,-29.8,2294.8
73.56902,18.88329,-29.76,2292.2
73.56901,18.883316,-29.69,2289.6
73.56899,18.883343,-29.59,2286.9
73.56898,18.88337,-29.5,2284.3
73.56896,18.883396,-29.43,2281.7
73.56895,18.883423,-29.38,2279.0
73.56894,18.883451,-29.34,2277.0
73.56893,18.88348,-29.34,2275.1
73.568924,18.88351,-29.35,2273.0
73.56891,18.883541,-26.63,2270.2
73.5689,18.883572,-23.9,2268.2
73.568886,18.8836,-21.19,2265.5
73.56887,18.883629,-18.5,2262.8
73.568855,18.883656,-15.83,2260.1
73.56884,18.883684,-15.76,2257.4
73.56882,18.88371,-15.67,2254.1
73.5688,18.883738,-15.58,2251.5
73.56879,18.883764,-15.46,2248.9
73.56876,18.88379,-15.32,2245.6
73.56875,18.883816,-17.88,2243.0
73.568726,18.88384,-20.4,2239.7
73.56871,18.883865,-22.89,2237.2
73.56869,18.88389,-25.33,2233.9
73.56867,18.883915,-27.73,2231.4
73.56865,18.88394,-27.51,2228.1
73.568634,18.883965,-27.28,2225.6
73.56861,18.883991,-27.06,2222.3
73.568596,18.884016,-26.83,2219.8
73.56858,18.88404,-26.61,2217.2
73.568565,18.884062,-26.44,2214.9
73.56856,18.884085,-26.3,2213.2
73.56854,18.88411,-26.17,2210.7
73.547775,18.882261,-20.29,1027.6
73.54775,18.88224,-21.1,1030.2
73.54774,18.882221,-21.84,1032.5
73.54772,18.882198,-22.61,1035.3
73.5477,18.882175,-23.4,1038.1
73.54768,18.88215,-24.21,1041.0
73.54767,18.882126,-25.04,1044.0
73.54765,18.882101,-25.87,1046.9
73.54764,18.882076,-26.7,1049.9
73.54762,18.88205,-27.58,1053.0
73.54761,18.88202,-28.46,1056.4
73.54759,18.881994,-29.39,1059.6
73.547585,18.881966,-30.4,1062.8
73.54757,18.881939,-31.46,1066.0
73.547554,18.88191,-32.54,1069.4
73.54754,18.881882,-33.67,1072.8
73.54753,18.881853,-34.82,1076.0
73.547516,18.881823,-35.96,1079.6
73.54751,18.881794,-37.08,1082.9
73.54749,18.881765,-38.15,1086.3
73.54748,18.881737,-39.18,1089.7
73.54747,18.88171,-40.1,1092.7
73.547455,18.881681,-40.89,1096.1
73.54744,18.881653,-37.43,1099.5
73.547424,18.881624,-33.89,1102.9
73.54741,18.881596,-30.25,1106.3
73.54739,18.881567,-26.51,1109.6
73.54738,18.881538,-25.66,1113.0
73.54737,18.881512,-24.8,1116.1
73.547356,18.881483,-23.91,1119.5
73.54734,18.881454,-23.03,1122.9
73.54733,18.881426,-22.17,1126.1
73.54732,18.881397,-21.09,1129.5
73.5473,18.881369,-21.08,1132.9
73.54729,18.88134,-21.05,1136.3
73.54728,18.881311,-21.0,1139.6
73.547264,18.881283,-23.44,1143.0
73.54726,18.881254,-22.9,1146.3
73.54724,18.881226,-22.29,1149.7
73.54723,18.881199,-21.6,1152.7
73.54722,18.88117,-20.84,1156.1
73.54721,18.881142,-20.09,1159.4
73.547195,18.881113,-17.02,1162.8
73.54718,18.881084,-19.35,1166.2
73.54717,18.881056,-21.69,1169.5
73.54716,18.881027,-24.03,1172.9
73.54714,18.881,-23.85,1176.1
73.54713,18.880972,-23.68,1179.5
73.54712,18.880945,-23.54,1182.5
73.547104,18.880917,-23.43,1185.9
73.54709,18.88089,-23.31,1189.1
73.54707,18.880861,-23.14,1192.5
73.54706,18.880835,-25.48,1195.7
73.54704,18.880806,-25.46,1199.1
73.54703,18.88078,-25.43,1202.3
73.54701,18.88075,-25.4,1205.8
73.547,18.880724,-23.07,1209.0
73.54698,18.880695,-23.03,1212.4
73.54697,18.880669,-22.96,1215.6
73.54695,18.88064,-22.9,1219.0
73.546936,18.880613,-22.82,1222.2
73.54692,18.880587,-22.73,1225.4
73.546906,18.88056,-22.56,1228.6
73.54689,18.880533,-22.35,1231.8
73.546875,18.880505,-22.1,1235.2
73.54686,18.880478,-21.76,1238.5
73.546844,18.880451,-23.73,1241.7
73.54683,18.880424,-24.8,1244.9
73.546814,18.880396,-25.87,1248.3
73.5468,18.88037,-26.91,1251.5
73.54678,18.880342,-27.96,1254.7
73.54677,18.880316,-28.98,1258.0
73.54675,18.88029,-30.03,1261.2
73.54674,18.88026,-31.09,1264.6
73.546715,18.880234,-32.14,1268.0
73.5467,18.880205,-33.24,1271.4
73.546684,18.880178,-34.29,1274.6
73.54667,18.880152,-33.9,1277.8
73.54665,18.880125,-33.48,1281.1
73.54663,18.880098,-33.05,1284.4
73.546616,18.880072,-32.6,1287.7
73.5466,18.880045,-32.14,1290.9
73.546585,18.88002,-31.7,1293.9
73.54656,18.879993,-31.26,1297.3
73.54655,18.879969,-30.82,1300.3
73.54653,18.879942,-30.4,1303.6
73.54651,18.879915,-29.99,1306.9
73.54649,18.87989,-29.6,1310.0
73.54647,18.879866,-29.24,1313.2
73.546455,18.87984,-28.89,1316.2
73.54643,18.879816,-28.56,1319.4
73.54642,18.879791,-28.27,1322.4
73.546394,18.879766,-27.98,1325.6
73.54638,18.879742,-27.72,1328.6
73.54636,18.879717,-27.49,1331.8
73.54634,18.879692,-27.26,1334.9
73.54632,18.879667,-27.04,1338.1
73.5463,18.87964,-26.83,1341.3
73.54629,18.879616,-26.61,1344.3
73.546265,18.879591,-26.39,1347.5
73.54625,18.879566,-26.2,1350.6
73.546234,18.879541,-26.01,1353.6
73.54621,18.879515,-25.86,1357.0
73.546196,18.87949,-25.75,1360.1
73.54617,18.879463,-25.68,1363.5
73.54616,18.879438,-25.65,1366.5
73.546135,18.879414,-25.68,1369.8
73.54612,18.879389,-25.77,1372.8
73.5461,18.879364,-25.92,1376.0
73.54608,18.87934,-26.1,1379.1
73.54606,18.879314,-26.31,1382.3
73.546036,18.87929,-26.53,1385.5
73.54602,18.879267,-26.74,1388.4
73.546,18.879242,-26.94,1391.6
73.54598,18.879217,-27.12,1394.7
73.54596,18.87919,-27.28,1398.1
73.545944,18.879166,-27.42,1401.1
73.54593,18.87914,-27.53,1404.2
73.545906,18.879114,-27.61,1407.6
73.54589,18.879086,-27.73,1411.1
73.545876,18.879057,-25.19,1414.6
73.54587,18.879026,-22.65,1418.1
73.54586,18.878996,-20.12,1421.6
73.54586,18.878965,-17.61,1424.9
73.54586,18.878935,-15.11,1428.2
73.54587,18.878902,-12.64,1431.5
73.54588,18.878874,-10.18,1434.2
73.5459,18.878845,-7.73,1436.9
73.54591,18.87882,-5.39,1439.3
73.545944,18.8788,-3.02,1440.8
73.54597,18.878786,-3.29,1441.7
73.546005,18.878777,-3.65,1441.9
73.546036,18.878775,-3.65,1441.4
73.54607,18.878775,-3.63,1440.7
73.546104,18.878778,-3.6,1439.4
73.546135,18.878786,-3.55,1437.9
73.546165,18.878796,-3.51,1436.2
73.546196,18.878807,-6.64,1434.3
73.546234,18.878819,-9.67,1432.2
73.546265,18.878832,-12.75,1430.1
73.546295,18.878845,-15.86,1428.0
73.546326,18.878857,-18.93,1426.1
73.54636,18.878868,-22.38,1424.3
73.54639,18.87888,-25.88,1422.4
73.54642,18.878893,-29.41,1420.3
73.54645,18.878904,-32.92,1418.4
73.54648,18.878916,-36.43,1416.6
73.54651,18.87893,-36.73,1414.5
73.54654,18.87894,-36.99,1412.7
73.54657,18.878952,-37.18,1410.8
73.54661,18.878963,-37.31,1408.9
73.54664,18.878977,-37.39,1406.8
73.54667,18.878988,-37.41,1405.0
73.5467,18.879,-37.37,1403.2
73.54673,18.879011,-37.31,1401.4
73.54676,18.879023,-37.25,1399.6
73.54679,18.879034,-37.19,1397.8
73.54682,18.879045,-37.14,1396.0
73.54685,18.879057,-37.14,1394.2
73.54688,18.879068,-37.17,1392.5
73.54691,18.87908,-37.24,1390.7
73.54694,18.879091,-37.33,1388.9
73.546974,18.879103,-37.44,1387.2
73.54701,18.879114,-37.56,1385.3
73.54704,18.879126,-37.7,1383.6
73.54707,18.879137,-37.85,1381.8
73.547104,18.879148,-38.01,1380.1
73.547134,18.87916,-38.16,1378.4
73.547165,18.879171,-38.29,1376.7
73.547195,18.87918,-38.42,1375.2
73.547226,18.879192,-38.52,1373.5
73.54726,18.879204,-38.59,1371.8
73.54729,18.879213,-38.64,1370.3
73.54732,18.879225,-38.68,1368.6
73.54735,18.879234,-38.69,1367.2
73.54738,18.879244,-38.67,1365.7
73.54741,18.879253,-38.63,1364.2
73.54744,18.879263,-38.57,1362.8
73.54747,18.879272,-38.5,1361.4
73.5475,18.87928,-38.43,1360.1
73.54753,18.87929,-38.36,1358.7
73.54756,18.8793,-38.3,1357.3
73.54759,18.879309,-38.25,1355.9
73.54763,18.879318,-38.22,1354.4
73.54766,18.879328,-38.22,1353.0
73.54769,18.87934,-38.24,1351.4
73.54772,18.879349,-38.3,1350.0
73.54775,18.87936,-38.39,1348.5
73.54778,18.879374,-38.52,1346.7
73.54781,18.879385,-38.69,1345.1
73.547844,18.879396,-38.92,1343.5
73.547874,18.879408,-39.19,1342.0
73.547905,18.879417,-39.51,1340.6
73.54794,18.879429,-39.87,1339.0
73.54797,18.879438,-40.25,1337.7
73.548004,18.879448,-40.66,1336.4
73.548035,18.879457,-41.07,1335.1
73.548065,18.879465,-41.47,1334.0
73.548096,18.879475,-41.86,1332.7
73.54813,18.879482,-42.21,1331.6
73.54816,18.87949,-42.52,1330.6
73.548195,18.879498,-42.8,1329.5
73.548225,18.879505,-43.02,1328.4
73.548256,18.879513,-43.2,1327.4
73.54829,18.87952,-43.35,1326.3
73.548325,18.879528,-39.3,1325.3
73.548355,18.879536,-37.82,1324.2
73.548386,18.879545,-36.36,1323.0
73.548416,18.879553,-35.0,1322.0
73.54845,18.879562,-33.72,1320.8
73.54848,18.879572,-32.54,1319.6
73.54851,18.879581,-31.36,1318.4
73.548546,18.879593,-30.23,1317.0
73.54858,18.879602,-29.1,1315.8
73.54861,18.879614,-28.01,1314.5
73.54864,18.879625,-31.44,1313.1
73.54867,18.879637,-31.95,1311.7
73.5487,18.879648,-32.44,1310.4
73.54873,18.87966,-32.82,1309.0
73.54876,18.879671,-33.14,1307.7
73.54879,18.87968,-33.39,1306.6
73.54883,18.879692,-33.55,1305.2
73.54886,18.879702,-33.55,1304.1
73.54889,18.879711,-33.53,1303.0
73.54892,18.87972,-33.98,1301.9
73.54895,18.879728,-33.99,1301.1
73.54898,18.879736,-34.47,1300.2
73.54902,18.879744,-31.35,1299.4
73.54905,18.87975,-30.56,1298.7
73.54908,18.879757,-29.75,1297.9
73.54912,18.879763,-28.86,1297.3
73.54915,18.879768,-28.03,1296.7
73.54918,18.879774,-24.95,1296.1
73.54921,18.87978,-24.13,1295.5
73.54925,18.879786,-22.83,1294.9
73.54928,18.879793,-21.59,1294.2
73.54932,18.879799,-20.19,1293.6
73.54935,18.879807,-20.19,1292.9
73.549385,18.879814,-19.99,1292.1
73.549416,18.879822,-19.77,1291.4
73.54945,18.879831,-19.63,1290.5
73.549484,18.879839,-17.27,1289.7
73.54952,18.879847,-19.51,1289.1
73.54955,18.879854,-19.52,1288.3
73.54958,18.879858,-19.58,1288.1
73.54962,18.879862,-19.62,1287.8
73.54965,18.879864,-19.71,1287.8
73.54969,18.879868,-19.64,1287.6
73.54973,18.87987,-19.73,1287.6
73.54976,18.879873,-19.81,1287.4
73.5498,18.879875,-17.64,1287.4
73.549835,18.879879,-17.71,1287.3
73.54987,18.87988,-15.55,1287.3
73.549904,18.879885,-13.38,1287.1
73.54994,18.879889,-11.15,1287.0
73.54998,18.879892,-8.94,1286.9
73.55002,18.879896,-6.69,1286.8
73.55005,18.879902,-6.83,1286.4
73.55009,18.879906,-4.67,1286.4
73.55012,18.879911,-2.52,1286.0
73.550156,18.879915,-2.65,1286.0
73.55019,18.879921,-2.78,1285.7
73.55023,18.879927,-2.9,1285.5
73.55026,18.879932,-3.07,1285.2
73.550285,18.879936,-5.21,1285.0
73.550316,18.87994,-7.37,1284.9
73.55034,18.879944,-9.54,1284.8
73.55036,18.87995,-11.69,1284.4
73.55039,18.879953,-13.87,1284.3
73.550415,18.879955,-16.05,1284.4
73.550446,18.879957,-18.2,1284.6
73.55047,18.87996,-20.33,1284.6
73.55049,18.87996,-22.45,1284.9
73.550514,18.87996,-24.5,1285.2
73.550545,18.879957,-24.56,1285.8
73.55057,18.879955,-24.56,1286.4
